"SITECODE","loss_year","pixel_count","year","disturbed_ha"
"SE0810051",5,0.607027333928272,2005,0.0546324600535445
"SE0810051",11,2.32962007820606,2011,0.209665807038546
"SE0810051",12,1,2012,0.09
"SE0810051",14,0.875684857368469,2014,0.0788116371631622
"SE0810051",19,0.951542799128219,2019,0.0856388519215397
"IE0004212",13,1,2013,0.09
"IT1110004",2,2,2002,0.18
"IT1110004",3,15.1542752981186,2003,1.36388477683067
"IT1110004",4,5.90727120637894,2004,0.531654408574104
"IT1110004",6,4,2006,0.36
"IT1110004",7,11,2007,0.99
"IT1110004",8,5,2008,0.45
"IT1110004",10,78.6068805456161,2010,7.07461924910545
"IT1110004",11,1,2011,0.09
"IT1110004",12,10,2012,0.9
"IT1110004",13,28.7865251600742,2013,2.59078726440668
"IT1110004",14,58,2014,5.22
"IT1110004",16,52,2016,4.68
"IT1110004",17,2,2017,0.18
"IT1110004",18,22,2018,1.98
"IT1110004",19,3,2019,0.27
"IT1110004",21,0.000586328678764403,2021,5.27695810887963e-05
"IT1110004",22,29,2022,2.61
"IT1110005",4,3,2004,0.27
"IT1110005",9,1,2009,0.09
"IT1110005",10,1,2010,0.09
"IT1110005",12,1,2012,0.09
"IT1110005",13,9,2013,0.81
"IT1110005",14,2,2014,0.18
"IT1110005",18,3.8882096153684,2018,0.349938865383156
"IT1110005",19,0.218795120716095,2019,0.0196915608644485
"IT1110005",21,3.92338466644287,2021,0.353104619979858
"IT1110005",22,1,2022,0.09
"IT1110005",23,12.0813365727663,2023,1.08732029154897
"IT1110006",1,17.3503636419773,2001,1.56153272777796
"IT1110006",2,73.079412728548,2002,6.57714714556932
"IT1110006",3,2,2003,0.18
"IT1110006",4,3,2004,0.27
"IT1110006",5,4,2005,0.36
"IT1110006",6,4.98961848020554,2006,0.449065663218498
"IT1110006",8,2,2008,0.18
"IT1110006",9,5.48814544081688,2009,0.493933089673519
"IT1110006",11,27,2011,2.43
"IT1110006",12,1,2012,0.09
"IT1110006",13,5,2013,0.45
"IT1110006",14,3,2014,0.27
"IT1110006",18,2,2018,0.18
"IT1110006",19,269,2019,24.21
"IT1110006",20,10.4714539498091,2020,0.942430855482817
"IT1110007",9,1,2009,0.09
"IT1110007",17,2,2017,0.18
"IT1110007",19,34,2019,3.06
"IT1110009",2,2,2002,0.18
"IT1110009",4,3,2004,0.27
"IT1110009",8,1,2008,0.09
"IT1110009",12,0.238868683576584,2012,0.0214981815218925
"IT1110009",13,1,2013,0.09
"IT1110009",14,3,2014,0.27
"IT1110009",15,2,2015,0.18
"IT1110009",16,1,2016,0.09
"IT1110009",18,5.88933062553406,2018,0.530039756298065
"IT1110010",1,4,2001,0.36
"IT1110010",4,1,2004,0.09
"IT1110010",10,1,2010,0.09
"IT1110010",12,6,2012,0.54
"IT1110010",13,1,2013,0.09
"IT1110010",17,1,2017,0.09
"IT1110010",19,37,2019,3.33
"IT1110010",20,4,2020,0.36
"IT1110019",1,4,2001,0.36
"IT1110019",2,3,2002,0.27
"IT1110019",3,1,2003,0.09
"IT1110019",4,3,2004,0.27
"IT1110019",5,1,2005,0.09
"IT1110019",6,5,2006,0.45
"IT1110019",7,1,2007,0.09
"IT1110019",8,2.21039569377899,2008,0.198935612440109
"IT1110019",9,15,2009,1.35
"IT1110019",10,2,2010,0.18
"IT1110019",11,1,2011,0.09
"IT1110019",12,1,2012,0.09
"IT1110019",13,20,2013,1.8
"IT1110019",14,6,2014,0.54
"IT1110019",15,34.9076985120773,2015,3.14169286608696
"IT1110019",16,10.2770797014236,2016,0.924937173128128
"IT1110019",17,3,2017,0.27
"IT1110019",18,68,2018,6.12
"IT1110019",19,13.9506136476994,2019,1.25555522829294
"IT1110019",20,13,2020,1.17
"IT1110019",21,47.1600666195154,2021,4.24440599575639
"IT1110019",22,6,2022,0.54
"IT1110019",23,40.7803490003025,2023,3.67023141002723
"IT1110021",1,12,2001,1.08
"IT1110021",3,1,2003,0.09
"IT1110021",4,4,2004,0.36
"IT1110021",6,17.7049767673016,2006,1.59344790905714
"IT1110021",8,13.9835793375969,2008,1.25852214038372
"IT1110021",9,11,2009,0.99
"IT1110021",10,1,2010,0.09
"IT1110021",11,7,2011,0.63
"IT1110021",12,5,2012,0.45
"IT1110021",13,8,2013,0.72
"IT1110021",16,18.6960691809654,2016,1.68264622628689
"IT1110021",17,22.3674114346504,2017,2.01306702911854
"IT1110021",18,18,2018,1.62
"IT1110021",19,4,2019,0.36
"IT1110021",20,2,2020,0.18
"IT1110021",21,10,2021,0.9
"IT1110021",22,6,2022,0.54
"IT1110021",23,17.8252537846565,2023,1.60427284061909
"IT1110022",4,2,2004,0.18
"IT1110015",8,9,2008,0.81
"SE0820306",1,1,2001,0.09
"SE0820306",12,1,2012,0.09
"SE0820306",17,1,2017,0.09
"SE0820306",19,5,2019,0.45
"SI3000090",16,3,2016,0.27
"SI3000090",17,8,2017,0.72
"SI3000090",19,0.203574061393738,2019,0.0183216655254364
"IT1110014",1,29,2001,2.61
"IT1110014",2,5,2002,0.45
"IT1110014",3,6.99512070417404,2003,0.629560863375664
"IT1110014",4,7,2004,0.63
"IT1110014",5,0.488015502691269,2005,0.0439213952422142
"IT1110014",6,6,2006,0.54
"IT1110014",9,2,2009,0.18
"IT1110014",12,1.97023159265518,2012,0.177320843338966
"IT1110014",17,15,2017,1.35
"IT1110014",19,2,2019,0.18
"IT1110014",21,2,2021,0.18
"IT1110014",23,7.25314164161682,2023,0.652782747745514
"IT1110016",1,1,2001,0.09
"IT1110016",2,4,2002,0.36
"IT1110016",4,1,2004,0.09
"IT1110016",5,1,2005,0.09
"IT1110016",7,2,2007,0.18
"IT1110016",11,1,2011,0.09
"IT1110016",12,2,2012,0.18
"IT1110016",16,2,2016,0.18
"IT1110016",17,1,2017,0.09
"IT1110016",18,15.2126380205154,2018,1.36913742184639
"IT1110017",1,17,2001,1.53
"IT1110017",2,3,2002,0.27
"IT1110017",5,0.518718540668488,2005,0.0466846686601639
"IT1110017",6,2,2006,0.18
"IT1110017",8,11.276404440403,2008,1.01487639963627
"IT1110017",12,2,2012,0.18
"IT1110017",16,3,2016,0.27
"IT1110017",17,5,2017,0.45
"IT1110017",18,23,2018,2.07
"IT1110017",19,1,2019,0.09
"IT1110017",20,3,2020,0.27
"SKUEV0037",6,1.7975842654705,2006,0.161782583892345
"SKUEV0037",10,4.00650626933202,2010,0.360585564239882
"SKUEV0037",14,6.17942781746387,2014,0.556148503571749
"IT1110018",1,6,2001,0.54
"IT1110018",2,1,2002,0.09
"IT1110018",5,1,2005,0.09
"IT1110018",7,1,2007,0.09
"IT1110018",8,2,2008,0.18
"IT1110018",10,1,2010,0.09
"IT1110018",13,3,2013,0.27
"IT1110018",15,2,2015,0.18
"IT1110018",17,1,2017,0.09
"IT1110018",18,4,2018,0.36
"IT1110018",19,0.325660794973373,2019,0.0293094715476036
"IT1110018",21,17,2021,1.53
"IT1110018",23,5.75730097293854,2023,0.518157087564468
"IT1110020",2,1,2002,0.09
"IT1110020",3,4,2003,0.36
"IT1110020",4,3,2004,0.27
"IT1110020",5,1,2005,0.09
"IT1110020",6,10.8468245267868,2006,0.976214207410812
"IT1110020",8,2,2008,0.18
"IT1110020",9,8.35754415392876,2009,0.752178973853588
"IT1110020",10,1,2010,0.09
"IT1110020",12,2,2012,0.18
"IT1110020",13,4,2013,0.36
"IT1110020",14,3,2014,0.27
"IT1110020",16,11,2016,0.99
"IT1110020",17,16,2017,1.44
"IT1110020",18,35,2018,3.15
"IT1110020",19,10.684262444498,2019,0.961583620004822
"IT1110020",20,3,2020,0.27
"IT1110020",21,4,2021,0.36
"IT1110020",23,0.717474170029163,2023,0.0645726753026247
"IT1110024",1,5.22853584587574,2001,0.470568226128817
"IT1110024",4,6,2004,0.54
"IT1110024",5,0.487964837346226,2005,0.0439168353611603
"IT1110024",6,7,2006,0.63
"IT1110024",8,2,2008,0.18
"IT1110024",10,2,2010,0.18
"IT1110024",12,0.810192227363586,2012,0.0729173004627228
"IT1110024",18,0.0283461958169937,2018,0.00255115762352943
"IT1110026",13,3,2013,0.27
"IT1110026",17,2,2017,0.18
"IT1110026",18,1,2018,0.09
"IT1110027",2,1,2002,0.09
"IT1110029",2,1,2002,0.09
"IT1110029",5,3,2005,0.27
"IT1110029",20,1,2020,0.09
"IT1110030",2,4,2002,0.36
"IT1110030",18,33.0154342260212,2018,2.97138908034191
"IT1110030",22,0.0488930977880955,2022,0.00440037880092859
"IT1110047",2,2,2002,0.18
"IT1110047",3,15,2003,1.35
"IT1110047",4,3,2004,0.27
"IT1110047",5,5,2005,0.45
"IT1110047",6,29,2006,2.61
"IT1110047",7,10,2007,0.9
"IT1110047",8,6,2008,0.54
"IT1110047",9,21,2009,1.89
"IT1110047",10,9,2010,0.81
"IT1110047",11,2,2011,0.18
"IT1110047",13,3.24240286648273,2013,0.291816257983446
"IT1110047",16,2,2016,0.18
"IT1110047",17,3,2017,0.27
"IT1110047",18,6,2018,0.54
"IT1110047",19,22,2019,1.98
"IT1110047",20,9,2020,0.81
"IT1110047",21,14,2021,1.26
"IT1110047",22,44.6157267149538,2022,4.01541540434584
"IT1110047",23,19.5061527565122,2023,1.75555374808609
"IT1110025",1,10,2001,0.9
"IT1110025",2,5,2002,0.45
"IT1110025",3,1,2003,0.09
"IT1110025",4,5.31374627351761,2004,0.478237164616585
"IT1110025",5,1,2005,0.09
"IT1110025",8,4,2008,0.36
"IT1110025",9,9,2009,0.81
"IT1110025",10,24,2010,2.16
"IT1110025",11,3,2011,0.27
"IT1110025",12,6.09955307841301,2012,0.548959777057171
"IT1110025",14,10,2014,0.9
"IT1110025",16,26.3927246332169,2016,2.37534521698952
"IT1110025",17,3,2017,0.27
"IT1110025",18,6,2018,0.54
"IT1110025",19,23.4823777675629,2019,2.11341399908066
"IT1110025",20,17,2020,1.53
"IT1110025",21,2,2021,0.18
"IT1110025",22,0.110900647938251,2022,0.00998105831444263
"IT1110025",23,5,2023,0.45
"IT1110032",2,16,2002,1.44
"IT1110032",4,11,2004,0.99
"IT1110032",5,2,2005,0.18
"IT1110032",8,4,2008,0.36
"IT1110032",9,10,2009,0.9
"IT1110032",12,2,2012,0.18
"IT1110032",13,2,2013,0.18
"IT1110032",20,2,2020,0.18
"IT1110032",21,3,2021,0.27
"IT1110034",4,6.23897607624531,2004,0.561507846862078
"IT1110034",6,17.4605742096901,2006,1.57145167887211
"IT1110034",8,7,2008,0.63
"IT1110034",10,7,2010,0.63
"IT1110034",11,15,2011,1.35
"IT1110034",12,6.27163680270314,2012,0.564447312243283
"IT1110034",13,2.99671059846878,2013,0.26970395386219
"IT1110034",14,18.1258290410042,2014,1.63132461369038
"IT1110034",16,0.69014947116375,2016,0.0621134524047375
"IT1110034",17,4.95602030307055,2017,0.446041827276349
"IT1110034",19,10.5650521144271,2019,0.950854690298438
"IT1110034",20,1.89817512128502,2020,0.170835760915652
"IT1110034",23,3,2023,0.27
"IT1110035",1,3,2001,0.27
"IT1110035",2,13,2002,1.17
"IT1110035",3,0.334452842012979,2003,0.0301007557811681
"IT1110035",4,19.0321786589921,2004,1.71289607930928
"IT1110035",5,20,2005,1.8
"IT1110035",7,7.05659065768123,2007,0.63509315919131
"IT1110035",8,17.9603869877756,2008,1.6164348288998
"IT1110035",9,8,2009,0.72
"IT1110035",10,18.8387445211411,2010,1.69548700690269
"IT1110035",11,6,2011,0.54
"IT1110035",12,10,2012,0.9
"IT1110035",13,8.70618984103203,2013,0.783557085692883
"IT1110035",14,31.5419965386391,2014,2.83877968847752
"IT1110035",15,13.4995539830998,2015,1.21495985847898
"IT1110035",16,118.398789763451,2016,10.6558910787106
"IT1110035",17,51,2017,4.59
"IT1110035",18,72.6584807634354,2018,6.53926326870918
"IT1110035",19,48,2019,4.32
"IT1110035",20,10,2020,0.9
"IT1110035",21,42.0178547203541,2021,3.78160692483187
"IT1110035",22,112.896954763783,2022,10.1607259287404
"IT1110035",23,34.883290130063,2023,3.13949611170567
"IT1110036",4,1,2004,0.09
"IT1110036",6,1.49737402796745,2006,0.134763662517071
"IT1110036",7,3,2007,0.27
"IT1110036",8,3,2008,0.27
"IT1110036",9,2,2009,0.18
"IT1110036",11,1,2011,0.09
"IT1110036",14,9,2014,0.81
"IT1110036",16,2,2016,0.18
"IT1110036",17,10.2602859139442,2017,0.923425732254982
"IT1110036",18,12.3209104537964,2018,1.10888194084167
"IT1110036",19,1.15013612806797,2019,0.103512251526117
"IT1110036",20,7,2020,0.63
"IT1110036",21,3,2021,0.27
"IT1110036",22,0.356969565153122,2022,0.032127260863781
"IT1110036",23,9,2023,0.81
"IT1110039",18,59.2686043623835,2018,5.33417439261451
"IT1110039",19,4,2019,0.36
"IT1110040",2,2,2002,0.18
"IT1110040",4,1,2004,0.09
"IT1110040",5,10,2005,0.9
"IT1110040",7,2,2007,0.18
"IT1110040",8,3,2008,0.27
"IT1110040",9,48.0591249186546,2009,4.32532124267891
"IT1110040",12,1,2012,0.09
"IT1110045",4,1.63603663444519,2004,0.147243297100067
"IT1110045",13,0.0961719453334808,2013,0.00865547508001327
"IT1110045",18,2,2018,0.18
"IT1110044",2,1,2002,0.09
"IT1110044",8,0.895803168416023,2008,0.0806222851574421
"IT1110044",9,1,2009,0.09
"IT1110044",13,1,2013,0.09
"IT1110049",10,5,2010,0.45
"IT1110057",1,14.3635159730911,2001,1.2927164375782
"IT1110057",2,12,2002,1.08
"IT1110057",3,7,2003,0.63
"IT1110057",4,39,2004,3.51
"IT1110057",5,5,2005,0.45
"IT1110057",6,20.0309338830411,2006,1.8027840494737
"IT1110057",7,5.53508502244949,2007,0.498157652020454
"IT1110057",8,24.0000406641666,2008,2.16000365977499
"IT1110057",9,13.9921207427979,2009,1.25929086685181
"IT1110057",10,11,2010,0.99
"IT1110057",11,16.5215240642428,2011,1.48693716578186
"IT1110057",12,4.12793554365635,2012,0.371514198929071
"IT1110057",13,18,2013,1.62
"IT1110057",14,8,2014,0.72
"IT1110057",15,0.154856011271477,2015,0.0139370410144329
"IT1110057",16,10.1601979881525,2016,0.914417818933725
"IT1110057",17,25.9376370310783,2017,2.33438733279705
"IT1110057",18,28,2018,2.52
"IT1110057",19,44.0085432436317,2019,3.96076889192685
"IT1110057",20,22,2020,1.98
"IT1110057",21,64,2021,5.76
"IT1110057",22,34,2022,3.06
"IT1110057",23,144,2023,12.96
"IT1110058",4,2,2004,0.18
"IT1110058",6,2,2006,0.18
"IT1110050",1,14,2001,1.26
"IT1110050",2,2,2002,0.18
"IT1110050",8,2,2008,0.18
"IT1110050",9,1,2009,0.09
"IT1110050",11,1,2011,0.09
"IT1110050",12,2,2012,0.18
"IT1110050",17,2,2017,0.18
"IT1110050",18,2,2018,0.18
"IT1110050",19,14.5852772593498,2019,1.31267495334148
"IT1110050",20,10.122658765642,2020,0.911039288907778
"IT1110050",21,17.3954433947802,2021,1.56558990553021
"IT1110050",22,53.7644684873521,2022,4.83880216386169
"IT1110050",23,83,2023,7.47
"IT1110062",6,1,2006,0.09
"IT1110062",8,0.907315671443939,2008,0.0816584104299545
"IT1110062",10,10,2010,0.9
"IT1110062",17,4,2017,0.36
"IT1110051",6,0.792202472686768,2006,0.0712982225418091
"IT1110051",7,5,2007,0.45
"IT1110051",8,5,2008,0.45
"IT1110051",12,0.165474057197571,2012,0.0148926651477814
"IT1110052",2,2,2002,0.18
"IT1110052",8,2,2008,0.18
"IT1110052",9,1,2009,0.09
"IT1110053",21,2,2021,0.18
"IT1110084",5,4,2005,0.36
"IT1110084",6,0.314371973276138,2006,0.0282934775948524
"IT1110084",22,0.377677658572793,2022,0.0339909892715514
"IT1110064",18,8.69545367360115,2018,0.782590830624104
"IT1110064",19,1,2019,0.09
"IT1110064",23,1.78260639309883,2023,0.160434575378895
"IT1110080",1,35,2001,3.15
"IT1110080",2,1.92112096957862,2002,0.172900887262076
"IT1110080",3,10,2003,0.9
"IT1110080",4,73.4107000082731,2004,6.60696300074458
"IT1110080",7,0.979737877845764,2007,0.0881764090061188
"IT1110080",9,40.8731634616852,2009,3.67858471155167
"IT1110080",10,2,2010,0.18
"IT1110080",12,1,2012,0.09
"IT1110080",13,3,2013,0.27
"IT1110080",15,5,2015,0.45
"IT1110080",19,33,2019,2.97
"IT1110080",21,2,2021,0.18
"IT1110081",1,1,2001,0.09
"IT1110081",2,1,2002,0.09
"IT1110081",4,7.06592360697687,2004,0.635933124627918
"IT1110081",5,4,2005,0.36
"IT1110081",9,0.105656981468201,2009,0.00950912833213806
"IT1110081",20,29,2020,2.61
"IT1110081",21,12.9998992681503,2021,1.16999093413353
"IT1110081",22,4,2022,0.36
"IT1110081",23,1.45570159750332,2023,0.131013143775299
"IT1120002",2,1,2002,0.09
"IT1120002",4,2,2004,0.18
"IT1120002",5,2,2005,0.18
"IT1120002",6,1,2006,0.09
"IT1120002",8,15.5828649997711,2008,1.4024578499794
"IT1120002",12,6,2012,0.54
"IT1120002",13,9,2013,0.81
"IT1120002",16,27,2016,2.43
"IT1120003",2,1.39407102391124,2002,0.125466392152011
"IT1120003",3,3.47991615533829,2003,0.313192453980446
"IT1120003",4,54,2004,4.86
"IT1120003",5,2,2005,0.18
"IT1120003",6,16.9826744794846,2006,1.52844070315361
"IT1120003",7,11.5531860440969,2007,1.03978674396873
"IT1120003",8,5,2008,0.45
"IT1120003",9,9.00808734446764,2009,0.810727861002088
"IT1120003",10,5.99470543861389,2010,0.53952348947525
"IT1120003",11,12.5188773274422,2011,1.1266989594698
"IT1120003",12,20,2012,1.8
"IT1120003",13,8.99288612604141,2013,0.809359751343727
"IT1120003",14,19,2014,1.71
"IT1120003",15,5,2015,0.45
"IT1120003",16,9,2016,0.81
"IT1120003",17,12,2017,1.08
"IT1120003",18,41,2018,3.69
"IT1120003",19,11,2019,0.99
"IT1120003",20,52.5204264066415,2020,4.72683837659773
"IT1120003",21,40.5352691393346,2021,3.64817422254011
"IT1120003",22,5.94350074231625,2022,0.534915066808462
"IT1120003",23,12,2023,1.08
"IT1120004",2,1.07738153636456,2002,0.09696433827281
"IT1120004",4,2.22787369438447,2004,0.200508632494602
"IT1120004",6,5,2006,0.45
"IT1120004",8,2.93929368257523,2008,0.26453643143177
"IT1120004",13,3.73253357410431,2013,0.335928021669388
"IT1120004",15,1.10621988773346,2015,0.0995597898960114
"IT1120004",17,2.21799541264772,2017,0.199619587138295
"IT1120004",23,4.91306079924107,2023,0.442175471931696
"IT1120006",2,1,2002,0.09
"IT1120006",4,4,2004,0.36
"IT1120006",12,2,2012,0.18
"IT1120006",20,7,2020,0.63
"IT1120006",21,6,2021,0.54
"IT1120010",1,20,2001,1.8
"IT1120010",2,2,2002,0.18
"IT1120010",4,1,2004,0.09
"IT1120010",5,3,2005,0.27
"IT1120010",8,30,2008,2.7
"IT1120010",9,3,2009,0.27
"IT1120010",10,2,2010,0.18
"IT1120010",11,5.34557676315308,2011,0.481101908683777
"IT1120010",12,1,2012,0.09
"IT1120010",16,43.9915769696236,2016,3.95924192726612
"IT1120010",17,24,2017,2.16
"IT1120010",18,40.7445048093796,2018,3.66700543284416
"IT1120010",19,28,2019,2.52
"IT1120010",20,14,2020,1.26
"IT1120010",21,259.890613339841,2021,23.3901552005857
"IT1120010",22,62,2022,5.58
"IT1120010",23,16,2023,1.44
"IT1110070",1,8.21214364469051,2001,0.739092928022146
"IT1110070",2,7,2002,0.63
"IT1110070",17,4,2017,0.36
"IT1110070",18,11,2018,0.99
"IT1110070",19,45.5083832740784,2019,4.09575449466705
"IT1110070",20,109,2020,9.81
"IT1110070",21,1,2021,0.09
"IT1110070",22,5,2022,0.45
"IT1110070",23,9,2023,0.81
"IT1110079",1,3,2001,0.27
"IT1110079",2,5,2002,0.45
"IT1110079",4,21,2004,1.89
"IT1110079",5,21,2005,1.89
"IT1110079",6,7,2006,0.63
"IT1110079",7,2,2007,0.18
"IT1110079",8,4,2008,0.36
"IT1110079",9,7,2009,0.63
"IT1110079",10,34,2010,3.06
"IT1110079",11,2,2011,0.18
"IT1110079",13,1,2013,0.09
"IT1110079",15,1,2015,0.09
"IT1110079",18,5,2018,0.45
"IT1110079",20,0.00385373830795288,2020,0.000346836447715759
"IT1110079",21,28,2021,2.52
"IT1110079",22,181,2022,16.29
"IT1110079",23,407,2023,36.63
"IT1120005",12,2,2012,0.18
"IT1120005",19,2,2019,0.18
"IT1120005",20,2,2020,0.18
"IT1120007",4,2,2004,0.18
"IT1120007",7,1,2007,0.09
"IT1120007",11,4,2011,0.36
"IT1120007",13,2,2013,0.18
"IT1120007",18,6,2018,0.54
"IT1120008",4,1,2004,0.09
"IT1120008",14,66,2014,5.94
"IT1120013",1,1,2001,0.09
"IT1120013",2,6,2002,0.54
"IT1120013",3,5.9684054851532,2003,0.537156493663788
"IT1120013",4,1,2004,0.09
"IT1120013",6,2,2006,0.18
"IT1120013",7,3,2007,0.27
"IT1120013",8,6,2008,0.54
"IT1120013",10,2,2010,0.18
"IT1120013",11,3.67261475324631,2011,0.330535327792168
"IT1120013",12,1,2012,0.09
"IT1120013",13,0.725947260856628,2013,0.0653352534770966
"IT1120013",16,6,2016,0.54
"IT1120013",17,5.986776471138,2017,0.53880988240242
"IT1120013",18,22.3317708969116,2018,2.00985938072205
"IT1120013",19,22.1941348314285,2019,1.99747213482857
"IT1120013",20,13,2020,1.17
"IT1120013",21,3,2021,0.27
"IT1120013",22,11.9591196775436,2022,1.07632077097893
"IT1120013",23,8,2023,0.72
"IT1120030",1,11,2001,0.99
"IT1120030",2,1,2002,0.09
"IT1120030",3,6,2003,0.54
"IT1120030",5,7,2005,0.63
"IT1120030",6,1,2006,0.09
"IT1120030",8,0.0230845417827368,2008,0.00207760876044631
"IT1120030",11,0.585287630558014,2011,0.0526758867502213
"IT1120030",12,1,2012,0.09
"IT1120030",14,6.24392944574356,2014,0.56195365011692
"IT1120030",15,9.79827457666397,2015,0.881844711899757
"IT1120030",16,15.8706386089325,2016,1.42835747480392
"IT1120030",18,31.2150622755289,2018,2.8093556047976
"IT1120030",19,1.9388210773468,2019,0.174493896961212
"IT1120030",20,21.514378786087,2020,1.93629409074783
"IT1120030",21,12.0834893584251,2021,1.08751404225826
"IT1120030",22,18.7546782493591,2022,1.68792104244232
"IT1120030",23,2,2023,0.18
"IT1120023",3,4,2003,0.36
"IT1120023",4,2,2004,0.18
"IT1120023",6,20.6266176700592,2006,1.85639559030533
"IT1120023",7,7.97187584638596,2007,0.717468826174736
"IT1120023",9,4,2009,0.36
"IT1120023",10,3,2010,0.27
"IT1120023",13,1.30544832348824,2013,0.117490349113941
"IT1120023",15,6.07776313420618,2015,0.546998682078556
"IT1120023",16,21,2016,1.89
"IT1120023",17,13.9835740923882,2017,1.25852166831493
"IT1120023",18,151.228736394551,2018,13.6105862755096
"IT1120023",19,4,2019,0.36
"IT1120023",21,4,2021,0.36
"IT1120023",22,41.3302122727036,2022,3.71971910454333
"IT1120025",1,3,2001,0.27
"IT1120025",15,17,2015,1.53
"IT1120025",16,15,2016,1.35
"IT1120025",17,27.5749208927155,2017,2.48174288034439
"IT1120025",22,2,2022,0.18
"IT1120026",5,3,2005,0.27
"IT1120026",6,6,2006,0.54
"IT1120026",8,6.62481272220612,2008,0.59623314499855
"IT1120026",9,2,2009,0.18
"IT1120026",10,2.75673112273216,2010,0.248105801045895
"IT1120026",11,5.64738249778748,2011,0.508264424800873
"IT1120026",12,3,2012,0.27
"IT1120026",13,2.04057419300079,2013,0.183651677370071
"IT1120026",14,1,2014,0.09
"IT1120026",16,5.41048783063889,2016,0.4869439047575
"IT1120026",17,4,2017,0.36
"IT1120026",18,6,2018,0.54
"IT1120026",19,3,2019,0.27
"IT1120026",20,1,2020,0.09
"IT1120027",1,7,2001,0.63
"IT1120027",2,5.81021600961685,2002,0.522919440865517
"IT1120027",4,13.2422043681145,2004,1.1917983931303
"IT1120027",5,3,2005,0.27
"IT1120027",7,6,2007,0.54
"IT1120027",8,1,2008,0.09
"IT1120027",9,14,2009,1.26
"IT1120027",11,4,2011,0.36
"IT1120027",12,3,2012,0.27
"IT1120027",13,1,2013,0.09
"IT1120027",14,1,2014,0.09
"IT1120027",15,1,2015,0.09
"IT1120027",16,4.3745546117425,2016,0.393709915056825
"IT1120027",17,2,2017,0.18
"IT1120027",18,18,2018,1.62
"IT1120027",20,73.1695910468698,2020,6.58526319421828
"IT1120027",21,15,2021,1.35
"IT1120027",22,1,2022,0.09
"IT1120028",1,4,2001,0.36
"IT1120028",4,10,2004,0.9
"IT1120028",5,1,2005,0.09
"IT1120028",9,5,2009,0.45
"IT1120028",12,2,2012,0.18
"IT1120028",15,1,2015,0.09
"IT1120028",16,1,2016,0.09
"IT1120028",18,0.905091777443886,2018,0.0814582599699497
"IT1120028",20,49.4013130068779,2020,4.44611817061901
"IT1120028",21,3,2021,0.27
"IT1120028",22,1,2022,0.09
"IT1130002",1,4,2001,0.36
"IT1130002",2,12.7600282430649,2002,1.14840254187584
"IT1130002",3,6,2003,0.54
"IT1130002",4,6,2004,0.54
"IT1130002",5,3,2005,0.27
"IT1130002",6,2.91964715719223,2006,0.262768244147301
"IT1130002",8,0.17699222266674,2008,0.0159293000400066
"IT1130002",9,11,2009,0.99
"IT1130002",10,7,2010,0.63
"IT1130002",11,2,2011,0.18
"IT1130002",13,4,2013,0.36
"IT1130002",14,6,2014,0.54
"IT1130002",16,1.44341295957565,2016,0.129907166361809
"IT1130002",17,1,2017,0.09
"IT1130002",18,27,2018,2.43
"IT1130002",20,55,2020,4.95
"IT1130002",23,21,2023,1.89
"IT1120029",4,1,2004,0.09
"IT1120029",7,1,2007,0.09
"IT1120029",10,3,2010,0.27
"IT1120029",11,6,2011,0.54
"IT1120029",13,1,2013,0.09
"IT1120029",18,8,2018,0.72
"IT1130001",3,0.380648702383041,2003,0.0342583832144737
"IT1130001",4,0.0755837261676788,2004,0.00680253535509109
"IT1130001",5,0.463282704353333,2005,0.0416954433917999
"IT1130001",6,4.75665432214737,2006,0.428098888993263
"IT1130001",15,2.05936298519373,2015,0.185342668667436
"IT1130001",18,1,2018,0.09
"IT1130001",22,0.0787427872419357,2022,0.00708685085177422
"IT1130001",23,1,2023,0.09
"IT1130003",3,1,2003,0.09
"IT1130003",4,2.20745242387056,2004,0.198670718148351
"IT1130003",6,1,2006,0.09
"IT1130003",8,2,2008,0.18
"IT1130003",19,7,2019,0.63
"IT1130003",21,13.9056052863598,2021,1.25150447577238
"IT1130004",4,1,2004,0.09
"IT1130004",6,1.57882584631443,2006,0.142094326168299
"IT1130004",7,1,2007,0.09
"IT1130004",10,1,2010,0.09
"IT1130004",17,0.614185571670532,2017,0.0552767014503479
"IT1130004",19,5,2019,0.45
"IT1130004",21,0.219736977234788,2021,0.019776327951131
"IT1140003",4,1.64533537626266,2004,0.14808018386364
"IT1140003",5,2,2005,0.18
"IT1140004",8,0.498240739107132,2008,0.0448416665196419
"IT1140004",9,40,2009,3.6
"IT1140004",13,1,2013,0.09
"IT1140004",14,1,2014,0.09
"IT1140004",18,2,2018,0.18
"IT1140004",19,19,2019,1.71
"IT1140004",20,4,2020,0.36
"IT1140004",21,16.6651821904816,2021,1.49986639714334
"IT1140001",1,1,2001,0.09
"IT1140001",2,3,2002,0.27
"IT1140001",3,1,2003,0.09
"IT1140001",4,2,2004,0.18
"IT1140001",5,2,2005,0.18
"IT1140001",12,3,2012,0.27
"IT1140001",14,1,2014,0.09
"IT1140006",1,17,2001,1.53
"IT1140006",2,9,2002,0.81
"IT1140006",3,2,2003,0.18
"IT1140006",4,2,2004,0.18
"IT1140006",5,16,2005,1.44
"IT1140006",8,2,2008,0.18
"IT1140006",13,0.709192163310945,2013,0.0638272946979851
"IT1140006",14,0.0135802580043674,2014,0.00122222322039306
"IT1140006",21,22,2021,1.98
